Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
2014-15,2015-05-09T00:00:00Z,Crystal Palace,Man United,1,2,A,0.0,1.0,A,M Oliver,13.0,13.0,4.0,4.0,7.0,6.0,13.0,12.0,0.0,1.0,0.0,0.0
2014-15,2015-05-09T00:00:00Z,Everton,Sunderland,0,2,A,0.0,0.0,D,L Probert,22.0,10.0,4.0,3.0,15.0,1.0,10.0,9.0,2.0,3.0,0.0,0.0
2014-15,2015-05-09T00:00:00Z,Hull,Burnley,0,1,A,0.0,0.0,D,M Atkinson,21.0,8.0,3.0,2.0,9.0,3.0,16.0,12.0,1.0,1.0,0.0,0.0
2014-15,2015-05-09T00:00:00Z,Leicester,Southampton,2,0,H,2.0,0.0,H,R East,10.0,10.0,3.0,3.0,4.0,8.0,12.0,10.0,1.0,0.0,0.0,0.0
2014-15,2015-05-09T00:00:00Z,Newcastle,West Brom,1,1,D,1.0,1.0,D,C Foy,15.0,8.0,5.0,3.0,7.0,2.0,11.0,17.0,2.0,3.0,0.0,0.0
2014-15,2015-05-09T00:00:00Z,Stoke,Tottenham,3,0,H,2.0,0.0,H,M Clattenburg,17.0,9.0,9.0,3.0,6.0,8.0,14.0,12.0,0.0,0.0,0.0,1.0
2014-15,2015-05-10T00:00:00Z,Chelsea,Liverpool,1,1,D,1.0,1.0,D,A Marriner,8.0,15.0,3.0,4.0,6.0,4.0,13.0,11.0,4.0,3.0,0.0,0.0
2014-15,2015-05-10T00:00:00Z,Man City,QPR,6,0,H,2.0,0.0,H,M Dean,23.0,9.0,11.0,3.0,7.0,4.0,12.0,7.0,0.0,1.0,0.0,0.0
2014-15,2015-05-11T00:00:00Z,Arsenal,Swansea,0,1,A,0.0,0.0,D,K Friend,23.0,8.0,9.0,3.0,6.0,1.0,7.0,10.0,0.0,1.0,0.0,0.0
2014-15,2015-05-16T00:00:00Z,Burnley,Stoke,0,0,D,0.0,0.0,D,M Oliver,11.0,11.0,4.0,3.0,7.0,6.0,14.0,9.0,1.0,2.0,0.0,0.0
2014-15,2015-05-16T00:00:00Z,Liverpool,Crystal Palace,1,3,A,1.0,1.0,D,J Moss,18.0,15.0,3.0,6.0,4.0,5.0,10.0,17.0,2.0,3.0,0.0,0.0
2014-15,2015-05-16T00:00:00Z,QPR,Newcastle,2,1,H,0.0,1.0,A,L Probert,8.0,22.0,4.0,8.0,3.0,12.0,12.0,8.0,2.0,0.0,0.0,0.0
2014-15,2015-05-16T00:00:00Z,Southampton,Aston Villa,6,1,H,5.0,1.0,H,R Madley,18.0,9.0,11.0,4.0,6.0,3.0,19.0,7.0,1.0,1.0,0.0,0.0
2014-15,2015-05-16T00:00:00Z,Sunderland,Leicester,0,0,D,0.0,0.0,D,M Atkinson,13.0,11.0,3.0,0.0,8.0,9.0,14.0,15.0,4.0,1.0,0.0,0.0
2014-15,2015-05-16T00:00:00Z,Tottenham,Hull,2,0,H,0.0,0.0,D,A Taylor,10.0,14.0,3.0,2.0,6.0,8.0,10.0,6.0,3.0,1.0,0.0,0.0
2014-15,2015-05-16T00:00:00Z,West Ham,Everton,1,2,A,0.0,0.0,D,K Friend,13.0,21.0,3.0,5.0,7.0,8.0,12.0,14.0,1.0,4.0,0.0,0.0
2014-15,2015-05-17T00:00:00Z,Man United,Arsenal,1,1,D,1.0,0.0,H,M Dean,12.0,5.0,4.0,3.0,5.0,5.0,16.0,8.0,1.0,0.0,0.0,0.0
2014-15,2015-05-17T00:00:00Z,Swansea,Man City,2,4,A,1.0,2.0,A,M Clattenburg,13.0,22.0,9.0,11.0,11.0,7.0,8.0,8.0,0.0,3.0,0.0,0.0
2014-15,2015-05-18T00:00:00Z,West Brom,Chelsea,3,0,H,1.0,0.0,H,M Jones,9.0,12.0,5.0,3.0,3.0,4.0,12.0,11.0,3.0,2.0,0.0,1.0
2014-15,2015-05-20T00:00:00Z,Arsenal,Sunderland,0,0,D,0.0,0.0,D,A Taylor,28.0,7.0,8.0,3.0,5.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0
2014-15,2015-05-24T00:00:00Z,Arsenal,West Brom,4,1,H,4.0,0.0,H,R Madley,24.0,14.0,13.0,5.0,7.0,3.0,6.0,7.0,1.0,0.0,0.0,0.0
2014-15,2015-05-24T00:00:00Z,Aston Villa,Burnley,0,1,A,0.0,1.0,A,M Jones,16.0,6.0,5.0,3.0,7.0,2.0,9.0,6.0,1.0,2.0,0.0,0.0
2014-15,2015-05-24T00:00:00Z,Chelsea,Sunderland,3,1,H,1.0,1.0,D,L Mason,24.0,17.0,8.0,9.0,11.0,3.0,12.0,8.0,2.0,1.0,0.0,0.0
2014-15,2015-05-24T00:00:00Z,Crystal Palace,Swansea,1,0,H,0.0,0.0,D,C Pawson,13.0,5.0,7.0,2.0,7.0,3.0,22.0,13.0,3.0,0.0,0.0,0.0
2014-15,2015-05-24T00:00:00Z,Everton,Tottenham,0,1,A,0.0,1.0,A,J Moss,9.0,16.0,1.0,3.0,3.0,5.0,12.0,8.0,1.0,2.0,0.0,0.0
2014-15,2015-05-24T00:00:00Z,Hull,Man United,0,0,D,0.0,0.0,D,L Probert,16.0,7.0,6.0,1.0,8.0,1.0,12.0,15.0,2.0,2.0,0.0,1.0
2014-15,2015-05-24T00:00:00Z,Leicester,QPR,5,1,H,2.0,0.0,H,M Oliver,22.0,18.0,7.0,2.0,5.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0
2014-15,2015-05-24T00:00:00Z,Man City,Southampton,2,0,H,1.0,0.0,H,C Foy,15.0,13.0,6.0,4.0,8.0,4.0,13.0,8.0,1.0,1.0,0.0,0.0
2014-15,2015-05-24T00:00:00Z,Newcastle,West Ham,2,0,H,0.0,0.0,D,M Atkinson,17.0,4.0,4.0,1.0,2.0,3.0,9.0,9.0,2.0,1.0,0.0,0.0
2014-15,2015-05-24T00:00:00Z,Stoke,Liverpool,6,1,H,5.0,0.0,H,A Taylor,15.0,13.0,9.0,4.0,3.0,9.0,13.0,4.0,4.0,2.0,0.0,0.0
2015-16,2015-08-08T00:00:00Z,Bournemouth,Aston Villa,0,1,A,0.0,0.0,D,M Clattenburg,11.0,7.0,2.0,3.0,6.0,3.0,13.0,13.0,3.0,4.0,0.0,0.0
2015-16,2015-08-08T00:00:00Z,Chelsea,Swansea,2,2,D,2.0,1.0,H,M Oliver,11.0,18.0,3.0,10.0,4.0,8.0,15.0,16.0,1.0,3.0,1.0,0.0
2015-16,2015-08-08T00:00:00Z,Everton,Watford,2,2,D,0.0,1.0,A,M Jones,10.0,11.0,5.0,5.0,8.0,2.0,7.0,13.0,1.0,2.0,0.0,0.0
2015-16,2015-08-08T00:00:00Z,Leicester,Sunderland,4,2,H,3.0,0.0,H,L Mason,19.0,10.0,8.0,5.0,6.0,3.0,13.0,17.0,2.0,4.0,0.0,0.0
2015-16,2015-08-08T00:00:00Z,Man United,Tottenham,1,0,H,1.0,0.0,H,J Moss,9.0,9.0,1.0,4.0,1.0,2.0,12.0,12.0,2.0,3.0,0.0,0.0
2015-16,2015-08-08T00:00:00Z,Norwich,Crystal Palace,1,3,A,0.0,1.0,A,S Hooper,17.0,11.0,6.0,7.0,1.0,4.0,14.0,20.0,1.0,0.0,0.0,0.0
2015-16,2015-08-09T00:00:00Z,Arsenal,West Ham,0,2,A,0.0,1.0,A,M Atkinson,22.0,8.0,6.0,4.0,5.0,4.0,12.0,9.0,1.0,3.0,0.0,0.0
2015-16,2015-08-09T00:00:00Z,Newcastle,Southampton,2,2,D,1.0,1.0,D,C Pawson,9.0,15.0,4.0,5.0,6.0,6.0,9.0,12.0,2.0,4.0,0.0,0.0
2015-16,2015-08-09T00:00:00Z,Stoke,Liverpool,0,1,A,0.0,0.0,D,A Taylor,7.0,8.0,1.0,3.0,3.0,5.0,9.0,16.0,2.0,4.0,0.0,0.0
2015-16,2015-08-10T00:00:00Z,West Brom,Man City,0,3,A,0.0,2.0,A,M Dean,9.0,19.0,2.0,7.0,6.0,6.0,12.0,9.0,4.0,1.0,0.0,0.0
2015-16,2015-08-14T00:00:00Z,Aston Villa,Man United,0,1,A,0.0,1.0,A,M Dean,5.0,9.0,1.0,2.0,3.0,5.0,14.0,10.0,2.0,2.0,0.0,0.0
2015-16,2015-08-15T00:00:00Z,Southampton,Everton,0,3,A,0.0,2.0,A,M Oliver,17.0,10.0,4.0,4.0,9.0,9.0,11.0,10.0,4.0,2.0,0.0,0.0
2015-16,2015-08-15T00:00:00Z,Sunderland,Norwich,1,3,A,0.0,2.0,A,K Friend,6.0,19.0,2.0,6.0,6.0,6.0,7.0,7.0,1.0,2.0,0.0,0.0
2015-16,2015-08-15T00:00:00Z,Swansea,Newcastle,2,0,H,1.0,0.0,H,M Jones,19.0,4.0,6.0,2.0,4.0,4.0,11.0,8.0,2.0,1.0,0.0,1.0
2015-16,2015-08-15T00:00:00Z,Tottenham,Stoke,2,2,D,2.0,0.0,H,R Madley,13.0,16.0,7.0,7.0,4.0,3.0,15.0,11.0,2.0,2.0,0.0,0.0
2015-16,2015-08-15T00:00:00Z,Watford,West Brom,0,0,D,0.0,0.0,D,P Tierney,16.0,6.0,5.0,0.0,2.0,4.0,13.0,10.0,1.0,2.0,0.0,0.0
2015-16,2015-08-15T00:00:00Z,West Ham,Leicester,1,2,A,0.0,2.0,A,A Taylor,10.0,11.0,3.0,6.0,8.0,4.0,11.0,12.0,1.0,3.0,1.0,0.0
2015-16,2015-08-16T00:00:00Z,Crystal Palace,Arsenal,1,2,A,1.0,1.0,D,L Mason,11.0,20.0,4.0,7.0,6.0,6.0,14.0,12.0,1.0,1.0,0.0,0.0
2015-16,2015-08-16T00:00:00Z,Man City,Chelsea,3,0,H,1.0,0.0,H,M Atkinson,18.0,10.0,8.0,3.0,5.0,1.0,19.0,13.0,4.0,2.0,0.0,0.0
2015-16,2015-08-17T00:00:00Z,Liverpool,Bournemouth,1,0,H,1.0,0.0,H,C Pawson,18.0,13.0,2.0,2.0,6.0,8.0,11.0,18.0,1.0,4.0,0.0,0.0
2015-16,2015-08-22T00:00:00Z,Crystal Palace,Aston Villa,2,1,H,0.0,0.0,D,K Stroud,16.0,11.0,6.0,2.0,6.0,4.0,12.0,15.0,3.0,3.0,0.0,0.0
2015-16,2015-08-22T00:00:00Z,Leicester,Tottenham,1,1,D,0.0,0.0,D,M Atkinson,13.0,19.0,2.0,6.0,2.0,7.0,7.0,14.0,1.0,4.0,0.0,0.0
2015-16,2015-08-22T00:00:00Z,Man United,Newcastle,0,0,D,0.0,0.0,D,C Pawson,20.0,7.0,8.0,0.0,11.0,5.0,15.0,11.0,2.0,2.0,0.0,0.0
2015-16,2015-08-22T00:00:00Z,Norwich,Stoke,1,1,D,1.0,1.0,D,M Dean,21.0,6.0,7.0,1.0,9.0,0.0,16.0,5.0,4.0,1.0,0.0,0.0
2015-16,2015-08-22T00:00:00Z,Sunderland,Swansea,1,1,D,0.0,1.0,A,N Swarbrick,10.0,20.0,2.0,9.0,3.0,4.0,16.0,9.0,4.0,2.0,0.0,0.0
2015-16,2015-08-22T00:00:00Z,West Ham,Bournemouth,3,4,A,0.0,2.0,A,J Moss,10.0,15.0,4.0,7.0,5.0,4.0,8.0,11.0,0.0,0.0,1.0,0.0
2015-16,2015-08-23T00:00:00Z,Everton,Man City,0,2,A,0.0,0.0,D,A Taylor,10.0,16.0,1.0,9.0,8.0,7.0,5.0,7.0,0.0,3.0,0.0,0.0
2015-16,2015-08-23T00:00:00Z,Watford,Southampton,0,0,D,0.0,0.0,D,A Marriner,13.0,14.0,0.0,5.0,5.0,2.0,10.0,11.0,0.0,2.0,0.0,0.0
2015-16,2015-08-23T00:00:00Z,West Brom,Chelsea,2,3,A,1.0,3.0,A,M Clattenburg,15.0,15.0,6.0,5.0,8.0,7.0,9.0,12.0,2.0,1.0,0.0,1.0
2015-16,2015-08-24T00:00:00Z,Arsenal,Liverpool,0,0,D,0.0,0.0,D,M Oliver,19.0,15.0,5.0,8.0,7.0,8.0,2.0,13.0,1.0,4.0,0.0,0.0
2015-16,2015-08-29T00:00:00Z,Aston Villa,Sunderland,2,2,D,2.0,1.0,H,R Madley,21.0,7.0,6.0,3.0,5.0,4.0,10.0,14.0,2.0,1.0,0.0,0.0
2015-16,2015-08-29T00:00:00Z,Bournemouth,Leicester,1,1,D,1.0,0.0,H,N Swarbrick,5.0,4.0,2.0,2.0,4.0,4.0,9.0,19.0,2.0,4.0,0.0,0.0
2015-16,2015-08-29T00:00:00Z,Chelsea,Crystal Palace,1,2,A,0.0,0.0,D,C Pawson,26.0,13.0,9.0,6.0,7.0,7.0,9.0,15.0,1.0,1.0,0.0,0.0
2015-16,2015-08-29T00:00:00Z,Liverpool,West Ham,0,3,A,0.0,2.0,A,K Friend,13.0,12.0,1.0,5.0,5.0,7.0,17.0,11.0,3.0,1.0,1.0,1.0
2015-16,2015-08-29T00:00:00Z,Man City,Watford,2,0,H,0.0,0.0,D,M Clattenburg,18.0,7.0,5.0,0.0,9.0,3.0,9.0,12.0,1.0,2.0,0.0,0.0
2015-16,2015-08-29T00:00:00Z,Newcastle,Arsenal,0,1,A,0.0,0.0,D,A Marriner,1.0,22.0,0.0,9.0,0.0,9.0,15.0,8.0,6.0,1.0,1.0,0.0
2015-16,2015-08-29T00:00:00Z,Stoke,West Brom,0,1,A,0.0,1.0,A,M Oliver,13.0,15.0,5.0,5.0,6.0,5.0,4.0,9.0,1.0,4.0,2.0,0.0
2015-16,2015-08-29T00:00:00Z,Tottenham,Everton,0,0,D,0.0,0.0,D,M Jones,20.0,8.0,6.0,3.0,6.0,2.0,20.0,9.0,4.0,1.0,0.0,0.0
2015-16,2015-08-30T00:00:00Z,Southampton,Norwich,3,0,H,1.0,0.0,H,J Moss,23.0,6.0,8.0,1.0,6.0,4.0,4.0,12.0,0.0,0.0,0.0,1.0
2015-16,2015-08-30T00:00:00Z,Swansea,Man United,2,1,H,0.0,0.0,D,M Atkinson,9.0,11.0,4.0,4.0,0.0,1.0,6.0,15.0,2.0,2.0,0.0,0.0
2015-16,2015-09-12T00:00:00Z,Arsenal,Stoke,2,0,H,1.0,0.0,H,J Moss,29.0,9.0,12.0,4.0,13.0,1.0,6.0,13.0,1.0,1.0,0.0,0.0
2015-16,2015-09-12T00:00:00Z,Crystal Palace,Man City,0,1,A,0.0,0.0,D,M Jones,10.0,21.0,2.0,7.0,4.0,4.0,13.0,13.0,2.0,3.0,0.0,0.0
2015-16,2015-09-12T00:00:00Z,Everton,Chelsea,3,1,H,2.0,1.0,H,A Marriner,14.0,15.0,9.0,2.0,7.0,14.0,12.0,12.0,2.0,2.0,0.0,0.0
2015-16,2015-09-12T00:00:00Z,Man United,Liverpool,3,1,H,0.0,0.0,D,M Oliver,9.0,8.0,3.0,4.0,4.0,4.0,6.0,11.0,1.0,2.0,0.0,0.0
2015-16,2015-09-12T00:00:00Z,Norwich,Bournemouth,3,1,H,1.0,0.0,H,M Atkinson,12.0,7.0,4.0,2.0,4.0,4.0,10.0,11.0,2.0,3.0,0.0,0.0
2015-16,2015-09-12T00:00:00Z,Watford,Swansea,1,0,H,0.0,0.0,D,R Madley,17.0,8.0,6.0,3.0,1.0,3.0,11.0,14.0,1.0,1.0,1.0,0.0
2015-16,2015-09-12T00:00:00Z,West Brom,Southampton,0,0,D,0.0,0.0,D,S Attwell,8.0,14.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0
2015-16,2015-09-13T00:00:00Z,Leicester,Aston Villa,3,2,H,0.0,1.0,A,M Dean,21.0,11.0,6.0,4.0,4.0,5.0,8.0,13.0,2.0,1.0,0.0,0.0
2015-16,2015-09-13T00:00:00Z,Sunderland,Tottenham,0,1,A,0.0,0.0,D,C Pawson,12.0,15.0,2.0,4.0,6.0,8.0,11.0,12.0,2.0,1.0,0.0,0.0
2015-16,2015-09-14T00:00:00Z,West Ham,Newcastle,2,0,H,1.0,0.0,H,A Taylor,17.0,14.0,3.0,4.0,6.0,7.0,8.0,11.0,0.0,2.0,0.0,0.0
2015-16,2015-09-19T00:00:00Z,Aston Villa,West Brom,0,1,A,0.0,1.0,A,M Atkinson,13.0,11.0,3.0,6.0,2.0,7.0,10.0,11.0,2.0,3.0,0.0,0.0
2015-16,2015-09-19T00:00:00Z,Bournemouth,Sunderland,2,0,H,2.0,0.0,H,K Friend,15.0,9.0,5.0,2.0,7.0,3.0,14.0,15.0,2.0,4.0,0.0,1.0
2015-16,2015-09-19T00:00:00Z,Chelsea,Arsenal,2,0,H,0.0,0.0,D,M Dean,22.0,9.0,7.0,2.0,5.0,5.0,12.0,11.0,3.0,1.0,0.0,2.0
2015-16,2015-09-19T00:00:00Z,Man City,West Ham,1,2,A,1.0,2.0,A,R Madley,27.0,6.0,8.0,3.0,16.0,3.0,10.0,7.0,1.0,2.0,0.0,0.0
2015-16,2015-09-19T00:00:00Z,Newcastle,Watford,1,2,A,0.0,2.0,A,R East,15.0,13.0,5.0,4.0,5.0,5.0,8.0,12.0,1.0,2.0,0.0,0.0
2015-16,2015-09-19T00:00:00Z,Stoke,Leicester,2,2,D,2.0,0.0,H,A Marriner,11.0,12.0,4.0,5.0,3.0,4.0,7.0,12.0,1.0,4.0,0.0,0.0
2015-16,2015-09-19T00:00:00Z,Swansea,Everton,0,0,D,0.0,0.0,D,S Attwell,12.0,17.0,3.0,2.0,2.0,4.0,12.0,11.0,2.0,2.0,0.0,1.0
2015-16,2015-09-20T00:00:00Z,Liverpool,Norwich,1,1,D,0.0,0.0,D,A Taylor,23.0,7.0,7.0,2.0,6.0,2.0,4.0,13.0,1.0,2.0,0.0,0.0
2015-16,2015-09-20T00:00:00Z,Southampton,Man United,2,3,A,1.0,1.0,D,M Clattenburg,15.0,10.0,8.0,3.0,5.0,5.0,6.0,13.0,2.0,0.0,0.0,0.0
2015-16,2015-09-20T00:00:00Z,Tottenham,Crystal Palace,1,0,H,0.0,0.0,D,M Oliver,22.0,12.0,6.0,4.0,6.0,5.0,9.0,11.0,1.0,2.0,0.0,0.0
2015-16,2015-09-26T00:00:00Z,Leicester,Arsenal,2,5,A,1.0,2.0,A,C Pawson,16.0,26.0,7.0,12.0,6.0,5.0,9.0,12.0,1.0,1.0,0.0,0.0
2015-16,2015-09-26T00:00:00Z,Liverpool,Aston Villa,3,2,H,1.0,0.0,H,J Moss,21.0,10.0,12.0,4.0,11.0,1.0,8.0,13.0,0.0,0.0,0.0,0.0
2015-16,2015-09-26T00:00:00Z,Man United,Sunderland,3,0,H,1.0,0.0,H,M Jones,12.0,9.0,7.0,4.0,5.0,2.0,12.0,17.0,0.0,3.0,0.0,0.0
2015-16,2015-09-26T00:00:00Z,Newcastle,Chelsea,2,2,D,1.0,0.0,H,M Atkinson,11.0,16.0,5.0,4.0,4.0,6.0,12.0,15.0,1.0,2.0,0.0,0.0
2015-16,2015-09-26T00:00:00Z,Southampton,Swansea,3,1,H,1.0,0.0,H,R East,18.0,11.0,7.0,4.0,4.0,3.0,18.0,14.0,3.0,1.0,0.0,0.0
2015-16,2015-09-26T00:00:00Z,Stoke,Bournemouth,2,1,H,1.0,0.0,H,L Mason,8.0,11.0,5.0,6.0,3.0,7.0,13.0,11.0,1.0,0.0,0.0,0.0
2015-16,2015-09-26T00:00:00Z,Tottenham,Man City,4,1,H,1.0,1.0,D,M Clattenburg,15.0,22.0,8.0,8.0,5.0,9.0,17.0,6.0,5.0,1.0,0.0,0.0
2015-16,2015-09-26T00:00:00Z,West Ham,Norwich,2,2,D,1.0,1.0,D,M Dean,19.0,16.0,7.0,7.0,7.0,5.0,7.0,17.0,0.0,0.0,0.0,0.0
2015-16,2015-09-27T00:00:00Z,Watford,Crystal Palace,0,1,A,0.0,0.0,D,A Taylor,15.0,16.0,2.0,3.0,6.0,4.0,17.0,22.0,4.0,4.0,0.0,0.0
2015-16,2015-09-28T00:00:00Z,West Brom,Everton,2,3,A,1.0,0.0,H,R Madley,9.0,12.0,4.0,4.0,6.0,4.0,9.0,8.0,0.0,3.0,0.0,0.0
2015-16,2015-10-03T00:00:00Z,Aston Villa,Stoke,0,1,A,0.0,0.0,D,M Jones,13.0,12.0,2.0,5.0,9.0,5.0,12.0,12.0,1.0,0.0,0.0,0.0
2015-16,2015-10-03T00:00:00Z,Bournemouth,Watford,1,1,D,1.0,1.0,D,M Oliver,12.0,11.0,6.0,2.0,5.0,3.0,8.0,13.0,1.0,1.0,0.0,0.0
2015-16,2015-10-03T00:00:00Z,Chelsea,Southampton,1,3,A,1.0,1.0,D,R Madley,10.0,13.0,3.0,5.0,4.0,6.0,14.0,14.0,2.0,5.0,0.0,0.0
2015-16,2015-10-03T00:00:00Z,Crystal Palace,West Brom,2,0,H,0.0,0.0,D,J Moss,21.0,7.0,8.0,2.0,8.0,3.0,14.0,13.0,3.0,3.0,0.0,0.0
2015-16,2015-10-03T00:00:00Z,Man City,Newcastle,6,1,H,1.0,1.0,D,K Friend,23.0,6.0,11.0,4.0,6.0,3.0,13.0,8.0,3.0,1.0,0.0,0.0
2015-16,2015-10-03T00:00:00Z,Norwich,Leicester,1,2,A,0.0,1.0,A,M Clattenburg,17.0,16.0,2.0,5.0,16.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0
2015-16,2015-10-03T00:00:00Z,Sunderland,West Ham,2,2,D,2.0,1.0,H,N Swarbrick,12.0,20.0,3.0,6.0,1.0,8.0,14.0,11.0,2.0,4.0,1.0,0.0
2015-16,2015-10-04T00:00:00Z,Arsenal,Man United,3,0,H,3.0,0.0,H,A Taylor,12.0,9.0,5.0,5.0,3.0,6.0,8.0,17.0,1.0,3.0,0.0,0.0
2015-16,2015-10-04T00:00:00Z,Everton,Liverpool,1,1,D,1.0,1.0,D,M Atkinson,14.0,13.0,4.0,4.0,5.0,11.0,10.0,19.0,3.0,3.0,0.0,0.0
2015-16,2015-10-04T00:00:00Z,Swansea,Tottenham,2,2,D,2.0,1.0,H,M Dean,11.0,19.0,2.0,11.0,5.0,6.0,8.0,19.0,1.0,4.0,0.0,0.0
2015-16,2015-10-17T00:00:00Z,Chelsea,Aston Villa,2,0,H,1.0,0.0,H,R East,9.0,8.0,3.0,1.0,4.0,4.0,22.0,17.0,1.0,3.0,0.0,0.0
2015-16,2015-10-17T00:00:00Z,Crystal Palace,West Ham,1,3,A,1.0,1.0,D,M Clattenburg,6.0,24.0,1.0,4.0,1.0,9.0,9.0,11.0,1.0,3.0,1.0,0.0
2015-16,2015-10-17T00:00:00Z,Everton,Man United,0,3,A,0.0,2.0,A,J Moss,12.0,10.0,3.0,7.0,5.0,3.0,12.0,14.0,2.0,2.0,0.0,0.0
2015-16,2015-10-17T00:00:00Z,Man City,Bournemouth,5,1,H,4.0,1.0,H,M Dean,15.0,5.0,11.0,1.0,1.0,7.0,11.0,5.0,2.0,1.0,0.0,0.0
2015-16,2015-10-17T00:00:00Z,Southampton,Leicester,2,2,D,2.0,0.0,H,P Tierney,14.0,26.0,6.0,7.0,6.0,7.0,16.0,10.0,2.0,0.0,0.0,0.0
2015-16,2015-10-17T00:00:00Z,Tottenham,Liverpool,0,0,D,0.0,0.0,D,C Pawson,13.0,12.0,4.0,3.0,8.0,6.0,15.0,11.0,1.0,2.0,0.0,0.0
2015-16,2015-10-17T00:00:00Z,Watford,Arsenal,0,3,A,0.0,0.0,D,M Jones,8.0,17.0,1.0,6.0,3.0,9.0,11.0,12.0,2.0,1.0,0.0,0.0
2015-16,2015-10-17T00:00:00Z,West Brom,Sunderland,1,0,H,0.0,0.0,D,M Atkinson,8.0,9.0,1.0,2.0,1.0,5.0,12.0,13.0,2.0,2.0,0.0,0.0
2015-16,2015-10-18T00:00:00Z,Newcastle,Norwich,6,2,H,3.0,2.0,H,A Taylor,11.0,18.0,6.0,6.0,3.0,7.0,10.0,10.0,1.0,1.0,0.0,0.0
2015-16,2015-10-19T00:00:00Z,Swansea,Stoke,0,1,A,0.0,1.0,A,R Madley,14.0,9.0,2.0,2.0,1.0,2.0,6.0,14.0,2.0,2.0,0.0,0.0
2015-16,2015-10-24T00:00:00Z,Arsenal,Everton,2,1,H,2.0,1.0,H,L Mason,20.0,10.0,5.0,5.0,7.0,5.0,11.0,14.0,2.0,0.0,0.0,1.0
2015-16,2015-10-24T00:00:00Z,Aston Villa,Swansea,1,2,A,0.0,0.0,D,N Swarbrick,9.0,11.0,3.0,4.0,4.0,6.0,10.0,8.0,2.0,3.0,0.0,0.0
2015-16,2015-10-24T00:00:00Z,Leicester,Crystal Palace,1,0,H,0.0,0.0,D,M Dean,12.0,9.0,3.0,4.0,3.0,2.0,7.0,11.0,3.0,1.0,0.0,0.0
2015-16,2015-10-24T00:00:00Z,Norwich,West Brom,0,1,A,0.0,0.0,D,K Friend,16.0,7.0,3.0,4.0,13.0,3.0,11.0,6.0,1.0,2.0,0.0,0.0
2015-16,2015-10-24T00:00:00Z,Stoke,Watford,0,2,A,0.0,1.0,A,M Atkinson,12.0,13.0,1.0,3.0,11.0,5.0,10.0,18.0,3.0,1.0,0.0,0.0
2015-16,2015-10-24T00:00:00Z,West Ham,Chelsea,2,1,H,1.0,0.0,H,J Moss,12.0,8.0,5.0,4.0,7.0,4.0,10.0,12.0,1.0,5.0,0.0,1.0
2015-16,2015-10-25T00:00:00Z,Bournemouth,Tottenham,1,5,A,1.0,3.0,A,R East,11.0,14.0,3.0,9.0,4.0,5.0,8.0,15.0,0.0,1.0,0.0,0.0
2015-16,2015-10-25T00:00:00Z,Liverpool,Southampton,1,1,D,0.0,0.0,D,A Marriner,15.0,8.0,2.0,3.0,10.0,7.0,8.0,11.0,1.0,0.0,0.0,1.0
2015-16,2015-10-25T00:00:00Z,Man United,Man City,0,0,D,0.0,0.0,D,M Clattenburg,6.0,6.0,1.0,1.0,6.0,4.0,17.0,13.0,2.0,2.0,0.0,0.0
2015-16,2015-10-25T00:00:00Z,Sunderland,Newcastle,3,0,H,1.0,0.0,H,R Madley,9.0,21.0,3.0,8.0,1.0,10.0,12.0,10.0,0.0,2.0,0.0,1.0
2015-16,2015-10-31T00:00:00Z,Chelsea,Liverpool,1,3,A,1.0,1.0,D,M Clattenburg,8.0,16.0,2.0,7.0,1.0,7.0,9.0,21.0,1.0,4.0,0.0,0.0
2015-16,2015-10-31T00:00:00Z,Crystal Palace,Man United,0,0,D,0.0,0.0,D,M Jones,10.0,5.0,5.0,1.0,7.0,3.0,12.0,15.0,3.0,3.0,0.0,0.0
2015-16,2015-10-31T00:00:00Z,Man City,Norwich,2,1,H,0.0,0.0,D,R Madley,21.0,5.0,5.0,3.0,12.0,4.0,4.0,13.0,2.0,2.0,0.0,1.0
2015-16,2015-10-31T00:00:00Z,Newcastle,Stoke,0,0,D,0.0,0.0,D,R East,15.0,9.0,6.0,2.0,11.0,4.0,6.0,16.0,1.0,3.0,0.0,0.0
2015-16,2015-10-31T00:00:00Z,Swansea,Arsenal,0,3,A,0.0,0.0,D,K Friend,8.0,15.0,3.0,5.0,4.0,4.0,12.0,7.0,2.0,0.0,0.0,0.0
2015-16,2015-10-31T00:00:00Z,Watford,West Ham,2,0,H,1.0,0.0,H,K Stroud,20.0,8.0,5.0,3.0,7.0,2.0,16.0,12.0,3.0,0.0,0.0,1.0
2015-16,2015-10-31T00:00:00Z,West Brom,Leicester,2,3,A,1.0,0.0,H,A Taylor,14.0,13.0,6.0,5.0,6.0,4.0,3.0,11.0,0.0,2.0,0.0,0.0
2015-16,2015-11-01T00:00:00Z,Everton,Sunderland,6,2,H,2.0,1.0,H,A Marriner,15.0,17.0,8.0,9.0,6.0,1.0,6.0,5.0,3.0,2.0,0.0,0.0
